MAG	Depth	Cluster ID	Representative sequence
M_surface_7_m2_222	7	300_1	No
M_surface_6_m1_223	6	208_1	No
K_Offshore_surface_m1_223	0	184_1	No
M_surface_8_mx_223	8	125_1	No
M_surface_10_m2_224	10	194_1	No
K_Offshore_surface_m2_225	0	579_1	No
K_Offshore_surface_m1_225	0	479_0	No
M_surface_10_m2_225	10	280_1	No
M_surface_8_m1_225	8	205_1	No
M_surface_6_m1_225	6	169_1	No
M_surface_7_m2_225	7	125_1	No
M_surface_6_m1_226	6	485_1	No
K_Offshore_surface_m2_227	0	548_1	No
M_surface_6_m1_228	6	556_9	No
K_Offshore_surface_mx_228	0	276_1	No
M_surface_6_m1_229	6	537_1	No
K_Offshore_surface_m2_229	0	518_1	No
M_surface_9_m2_231	9	556_9	No
M_surface_6_m1_232	6	569_1	No
M_surface_10_mx_233	10	303_1	No
M_surface_10_m1_233	10	151_0	No
K_Offshore_surface_m2_234	0	564_1	No
K_Offshore_surface_m1_234	0	175_1	No
M_surface_6_m1_235	6	451_1	No
K_Offshore_surface_m2_235	0	200_1	No
M_surface_10_mx_236	10	485_1	Representative sequence
K_Offshore_surface_m2_237	0	563_1	No
M_surface_9_mx_237	9	485_1	No
M_surface_8_m1_237	8	242_1	No
M_surface_8_m1_238	8	323_9	No
K_Offshore_surface_m1_238	0	155_1	No
M_surface_8_m1_239	8	537_1	No
K_Offshore_surface_m2_239	0	465_1	Representative sequence
M_surface_6_m1_239	6	286_1	No
M_surface_7_m2_239	7	198_1	Representative sequence
K_Offshore_surface_m1_240	0	443_1	No
M_surface_10_m2_240	10	286_1	No
M_surface_9_m1_241	9	559_1	Representative sequence
M_surface_7_m2_242	7	585_1	Representative sequence
K_Offshore_surface_m1_242	0	204_1	No
M_surface_9_m1_243	9	170_1	No
M_surface_6_m1_244	6	470_1	No
M_surface_10_m2_244	10	467_1	No
M_surface_6_m1_245	6	553_1	No
K_Offshore_surface_m2_246	0	566_1	No
M_surface_6_m1_246	6	197_1	No
M_surface_9_m1_246	9	177_1	No
M_surface_10_m2_246	10	173_1	No
M_surface_10_mx_246	10	130_3	No
K_Offshore_surface_m2_247	0	574_1	Representative sequence
K_Offshore_surface_m1_247	0	205_1	No
M_surface_10_m2_248	10	556_9	No
M_surface_9_m1_248	9	155_1	No
M_surface_7_m2_249	7	269_2	No
K_Offshore_surface_m2_249	0	196_1	No
M_surface_9_m1_249	9	175_1	Representative sequence
K_DeepCast_250m_m2_117	250	608_1	No
K_DeepCast_250m_m2_023	250	607_1	No
K_DeepCast_250m_mx_243	250	600_1	No
K_DeepCast_250m_m2_107	250	598_1	No
K_DeepCast_250m_m2_024	250	597_1	No
K_DeepCast_250m_mx_056	250	594_1	No
K_DeepCast_250m_m2_304	250	590_1	No
K_DeepCast_250m_m2_333	250	587_10	No
K_DeepCast_250m_m1_019	250	585_1	No
K_DeepCast_250m_m1_070	250	580_1	No
K_DeepCast_250m_m2_343	250	579_1	No
K_DeepCast_250m_m2_040	250	578_1	No
K_DeepCast_250m_m2_276	250	577_2	No
K_DeepCast_250m_m1_064	250	572_1	No
K_DeepCast_250m_mx_154	250	571_1	No
K_DeepCast_250m_m2_103	250	570_1	No
K_DeepCast_250m_m1_028	250	569_1	No
K_DeepCast_250m_m2_094	250	566_1	No
K_DeepCast_250m_m1_372	250	565_1	No
K_DeepCast_250m_m1_375	250	559_1	No
K_DeepCast_250m_m2_120	250	557_2	No
K_DeepCast_250m_m2_042	250	556_9	No
K_DeepCast_250m_mx_343	250	556_1	No
K_DeepCast_250m_m2_151	250	555_1	No
K_DeepCast_250m_m1_005	250	551_1	No
K_DeepCast_250m_mx_109	250	549_1	No
K_DeepCast_250m_m1_009	250	548_1	No
K_DeepCast_250m_m1_159	250	542_1	No
K_DeepCast_250m_m1_109	250	541_1	No
K_DeepCast_250m_m1_092	250	540_1	No
K_DeepCast_250m_mx_190	250	530_0	No
K_DeepCast_250m_m1_113	250	518_1	No
K_DeepCast_250m_m2_150	250	517_1	No
K_DeepCast_250m_m1_095	250	513_1	No
K_DeepCast_250m_m1_189	250	502_1	No
K_DeepCast_250m_m2_310	250	501_1	No
K_DeepCast_250m_m1_124	250	500_1	No
K_DeepCast_250m_m1_120	250	499_1	No
K_DeepCast_250m_m2_043	250	497_1	No
K_DeepCast_250m_m2_215	250	496_1	No
K_DeepCast_250m_m1_125	250	495_1	No
K_DeepCast_250m_m1_098	250	494_1	No
K_DeepCast_250m_m2_335	250	493_1	No
K_DeepCast_250m_m1_151	250	492_1	No
K_DeepCast_250m_m1_364	250	489_1	Representative sequence
K_DeepCast_250m_m2_026	250	488_1	No
K_DeepCast_250m_mx_332	250	487_1	No
K_DeepCast_250m_m2_212	250	486_1	No
K_DeepCast_250m_m2_060	250	485_1	No
K_DeepCast_250m_m2_227	250	482_1	Representative sequence
K_DeepCast_250m_m2_167	250	481_1	No
K_DeepCast_250m_m1_046	250	478_1	No
K_DeepCast_250m_m2_294	250	473_1	No
K_DeepCast_250m_m2_038	250	472_2	No
K_DeepCast_250m_m2_070	250	471_1	No
K_DeepCast_250m_m1_082	250	470_1	No
K_DeepCast_250m_m2_308	250	468_2	No
K_DeepCast_250m_m2_192	250	467_1	No
K_DeepCast_250m_m1_044	250	464_1	Representative sequence
K_DeepCast_250m_m2_245	250	463_1	No
K_DeepCast_250m_m2_288	250	462_1	No
K_DeepCast_250m_m1_035	250	458_1	No
K_DeepCast_250m_m1_068	250	457_1	No
K_DeepCast_250m_m2_240	250	456_1	No
K_DeepCast_250m_m1_265	250	454_1	No
K_DeepCast_250m_mx_325	250	453_1	No
K_DeepCast_250m_m1_101	250	451_1	No
K_DeepCast_250m_m2_313	250	450_1	No
K_DeepCast_250m_mx_207	250	445_1	No
K_DeepCast_250m_m1_012	250	443_1	No
K_DeepCast_250m_m2_176	250	440_1	No
K_DeepCast_250m_m2_029	250	439_1	No
K_DeepCast_250m_mx_018	250	435_1	No
K_DeepCast_250m_m1_105	250	433_1	Representative sequence
K_DeepCast_250m_m2_010	250	432_1	No
K_DeepCast_250m_mx_179	250	431_1	No
K_DeepCast_250m_m1_288	250	426_1	No
K_DeepCast_250m_mx_051	250	425_1	No
K_DeepCast_250m_m2_007	250	424_1	No
K_DeepCast_250m_m2_231	250	421_1	Representative sequence
K_DeepCast_250m_m1_352	250	418_1	Representative sequence
K_DeepCast_250m_m2_056	250	417_1	Representative sequence
K_DeepCast_250m_mx_210	250	411_1	No
K_DeepCast_250m_m1_333	250	410_1	Representative sequence
K_DeepCast_250m_m2_025	250	408_0	No
K_DeepCast_250m_m2_254	250	407_1	No
K_DeepCast_250m_m1_328	250	406_1	No
K_DeepCast_250m_m2_251	250	400_1	No
K_DeepCast_250m_mx_009	250	394_1	No
K_DeepCast_250m_m1_077	250	393_1	Representative sequence
K_DeepCast_250m_m2_102	250	392_1	Representative sequence
K_DeepCast_250m_mx_161	250	391_1	No
K_DeepCast_250m_m2_326	250	390_1	No
K_DeepCast_250m_m2_131	250	396_0	No
K_DeepCast_250m_m1_354	250	385_1	No
K_DeepCast_250m_mx_024	250	376_1	No
K_DeepCast_250m_m1_050	250	370_1	No
K_DeepCast_250m_mx_006	250	364_1	No
K_DeepCast_250m_m2_141	250	356_1	No
K_DeepCast_250m_m2_068	250	355_1	No
K_DeepCast_250m_m1_021	250	352_2	No
K_DeepCast_250m_m2_296	250	330_1	No
K_DeepCast_250m_m2_287	250	329_1	No
K_DeepCast_250m_m1_346	250	327_1	No
K_DeepCast_250m_m2_221	250	326_1	No
K_DeepCast_250m_m1_325	250	325_2	No
K_DeepCast_250m_m1_083	250	322_1	No
K_DeepCast_250m_mx_269	250	321_1	No
K_DeepCast_250m_m2_027	250	320_1	Representative sequence
K_DeepCast_250m_m2_062	250	319_1	Representative sequence
K_DeepCast_250m_mx_220	250	318_1	No
K_DeepCast_250m_m2_098	250	312_1	No
K_DeepCast_250m_m2_065	250	309_1	No
K_DeepCast_250m_m2_200	250	308_1	No
K_DeepCast_250m_mx_113	250	307_1	No
K_DeepCast_250m_m2_314	250	305_2	No
K_DeepCast_250m_m2_224	250	304_1	No
K_DeepCast_250m_m2_132	250	303_1	No
K_DeepCast_250m_m1_320	250	302_1	No
K_DeepCast_250m_m2_178	250	301_1	No
K_DeepCast_250m_m2_257	250	300_1	No
K_DeepCast_250m_mx_148	250	298_1	No
K_DeepCast_250m_m2_022	250	297_1	No
K_DeepCast_250m_m1_330	250	296_2	Representative sequence
K_DeepCast_250m_mx_362	250	294_1	No
K_DeepCast_250m_mx_353	250	293_1	No
K_DeepCast_250m_m1_097	250	292_1	No
K_DeepCast_250m_m1_006	250	290_1	No
K_DeepCast_250m_m2_340	250	286_1	No
K_DeepCast_250m_m1_132	250	285_1	No
K_DeepCast_250m_m1_004	250	283_7	No
K_DeepCast_250m_m1_127	250	280_1	No
K_DeepCast_250m_m1_052	250	276_1	No
K_DeepCast_250m_m2_148	250	269_2	No
K_DeepCast_250m_m1_023	250	267_1	No
K_DeepCast_250m_m2_119	250	260_1	Representative sequence
K_DeepCast_250m_m1_199	250	243_1	Representative sequence
K_DeepCast_250m_mx_046	250	240_1	No
K_DeepCast_250m_m2_053	250	239_1	No
K_DeepCast_250m_mx_197	250	238_1	No
K_DeepCast_250m_m2_303	250	237_1	No
K_DeepCast_250m_m2_260	250	234_1	No
K_DeepCast_250m_m1_366	250	233_1	No
K_DeepCast_250m_m2_135	250	231_1	No
K_DeepCast_250m_mx_003	250	228_1	No
K_DeepCast_250m_mx_356	250	227_1	No
K_DeepCast_250m_m2_063	250	219_1	No
K_DeepCast_250m_m1_218	250	217_1	No
K_DeepCast_250m_m2_211	250	208_1	No
K_DeepCast_250m_m2_261	250	205_1	No
K_DeepCast_250m_mx_174	250	203_1	No
K_DeepCast_250m_m2_235	250	202_1	No
M_surface_6_m1_250	6	202_1	No
K_DeepCast_250m_m2_264	250	201_1	No
K_DeepCast_250m_m2_256	250	199_1	No
K_DeepCast_250m_m2_216	250	198_1	No
K_DeepCast_250m_mx_235	250	197_1	No
K_DeepCast_250m_m2_217	250	196_1	No
K_DeepCast_250m_m2_073	250	195_1	No
K_DeepCast_250m_m2_332	250	194_1	No
K_DeepCast_250m_m2_219	250	193_1	No
K_DeepCast_250m_m2_139	250	190_1	No
K_DeepCast_250m_m1_014	250	187_1	No
K_DeepCast_250m_m2_301	250	184_1	No
K_DeepCast_250m_m1_165	250	183_1	No
K_DeepCast_250m_m2_137	250	182_1	No
K_DeepCast_250m_m2_083	250	181_1	No
K_DeepCast_250m_m1_172	250	180_1	Representative sequence
K_DeepCast_250m_m1_138	250	177_1	No
K_DeepCast_250m_m2_198	250	176_1	No
K_DeepCast_250m_m1_367	250	175_1	No
K_DeepCast_250m_m2_149	250	174_1	No
K_DeepCast_250m_m1_081	250	173_1	No
K_DeepCast_250m_m1_043	250	172_1	Representative sequence
K_DeepCast_250m_m2_236	250	171_1	No
K_DeepCast_250m_m2_316	250	170_1	No
K_DeepCast_250m_m1_013	250	169_1	No
K_DeepCast_250m_m2_116	250	168_1	No
K_DeepCast_250m_m2_005	250	166_1	No
K_DeepCast_250m_mx_080	250	164_1	No
K_DeepCast_250m_mx_039	250	163_1	No
K_DeepCast_250m_m2_013	250	161_1	No
K_DeepCast_250m_mx_042	250	155_1	No
M_surface_7_m2_250	7	130_3	No
K_DeepCast_250m_m1_099	250	130_4	No
K_DeepCast_250m_m2_101	250	128_8	Representative sequence
K_DeepCast_250m_m1_080	250	126_1	No
K_DeepCast_250m_m2_095	250	124_1	No
K_DeepCast_250m_mx_116	250	113_1	Representative sequence
K_DeepCast_250m_m2_061	250	112_1	Representative sequence
K_DeepCast_250m_m1_110	250	111_1	Representative sequence
K_DeepCast_250m_m1_030	250	107_1	No
K_DeepCast_250m_m2_344	250	105_1	No
K_DeepCast_250m_m2_317	250	104_1	Representative sequence
K_DeepCast_250m_m1_381	250	103_1	No
K_DeepCast_250m_m2_143	250	102_1	Representative sequence
K_DeepCast_250m_mx_254	250	101_1	No
K_DeepCast_250m_m1_073	250	92_1	No
K_DeepCast_250m_mx_299	250	90_1	No
K_DeepCast_250m_m2_263	250	89_1	No
K_DeepCast_250m_mx_311	250	86_1	No
K_DeepCast_250m_m2_275	250	82_1	No
K_DeepCast_250m_mx_177	250	81_1	No
K_DeepCast_250m_m1_038	250	80_1	No
K_DeepCast_250m_m2_087	250	79_1	No
K_DeepCast_250m_mx_219	250	75_1	Representative sequence
K_DeepCast_250m_m2_233	250	73_1	No
K_DeepCast_250m_m1_236	250	72_1	Representative sequence
K_DeepCast_250m_m1_293	250	71_1	No
K_DeepCast_250m_m2_206	250	70_1	No
K_DeepCast_250m_m2_034	250	69_1	No
K_DeepCast_250m_m1_242	250	59_1	No
K_DeepCast_250m_m1_205	250	58_1	No
K_DeepCast_250m_m1_139	250	55_1	No
K_DeepCast_250m_m1_240	250	52_0	No
K_DeepCast_250m_mx_182	250	47_1	No
K_DeepCast_250m_mx_068	250	46_1	No
K_DeepCast_250m_mx_079	250	44_2	No
K_DeepCast_250m_m1_078	250	43_1	Representative sequence
K_DeepCast_250m_m2_015	250	42_1	Representative sequence
K_DeepCast_250m_m2_191	250	40_1	No
K_DeepCast_250m_m1_342	250	39_1	Representative sequence
K_DeepCast_250m_m2_089	250	38_4	No
K_DeepCast_250m_m2_218	250	37_1	No
K_DeepCast_250m_m1_351	250	36_1	No
K_DeepCast_250m_m2_302	250	35_1	Representative sequence
K_DeepCast_250m_mx_162	250	34_2	No
K_DeepCast_250m_m2_041	250	33_1	No
K_DeepCast_250m_mx_298	250	32_1	Representative sequence
K_DeepCast_250m_mx_283	250	31_1	No
K_DeepCast_250m_mx_282	250	30_0	No
K_DeepCast_250m_m2_299	250	28_1	No
K_DeepCast_250m_mx_377	250	27_1	No
K_DeepCast_250m_m1_373	250	26_1	No
K_DeepCast_250m_m2_019	250	25_1	No
K_DeepCast_250m_m2_195	250	24_2	Representative sequence
K_DeepCast_250m_m1_047	250	24_5	Representative sequence
K_DeepCast_250m_m1_045	250	21_1	Representative sequence
K_DeepCast_250m_m2_075	250	20_1	No
K_DeepCast_250m_m2_166	250	19_1	No
K_DeepCast_250m_m1_007	250	17_1	No
K_DeepCast_250m_m2_084	250	15_1	No
K_DeepCast_250m_m2_273	250	14_1	No
K_DeepCast_250m_m1_088	250	13_5	No
K_DeepCast_250m_m2_079	250	11_1	No
K_DeepCast_250m_m2_214	250	10_1	No
M_surface_8_m1_251	8	578_1	No
M_surface_10_m1_251	10	308_1	Representative sequence
K_Offshore_surface_mx_251	0	292_1	No
K_Offshore_surface_m1_251	0	134_1	No
M_surface_7_m1_252	7	559_1	No
M_surface_10_m2_252	10	559_1	No
M_surface_7_m2_252	7	356_1	No
M_surface_7_m1_253	7	574_1	No
M_surface_8_m1_253	8	284_3	No
M_surface_6_m1_253	6	203_1	No
M_surface_6_m1_254	6	457_1	No
K_Offshore_surface_m1_254	0	335_1	No
M_surface_8_m1_254	8	322_1	No
M_surface_9_m1_254	9	308_1	No
M_surface_10_m1_255	10	170_1	No
M_surface_9_m1_256	9	574_1	No
K_Offshore_surface_m1_256	0	571_1	No
M_surface_6_m1_256	6	541_1	No
K_Offshore_surface_mx_256	0	301_1	Representative sequence
M_surface_6_m1_257	6	497_1	No
M_surface_7_m1_258	7	447_1	No
M_surface_8_m1_260	8	572_1	No
K_Offshore_surface_m1_260	0	569_1	No
M_surface_9_m1_260	9	242_1	No
K_Offshore_surface_mx_261	0	556_14	Representative sequence
M_surface_9_m1_261	9	456_1	No
M_surface_10_m1_261	10	161_1	No
M_surface_10_m1_262	10	456_1	No
K_Offshore_surface_m1_262	0	439_1	No
M_surface_7_m1_262	7	283_4	No
M_surface_8_m1_263	8	500_1	No
K_Offshore_surface_mx_264	0	323_2	No
M_surface_7_m1_264	7	308_1	No
M_surface_8_m1_264	8	168_1	No
K_Offshore_surface_m1_265	0	401_2	No
K_Offshore_surface_m1_266	0	557_2	No
K_Offshore_surface_mx_266	0	532_0	No
M_surface_7_m1_266	7	205_1	No
K_Offshore_surface_m1_267	0	590_1	No
M_surface_10_m1_267	10	551_1	No
M_surface_6_m1_267	6	473_4	No
M_surface_6_m1_269	6	513_1	No
M_surface_6_m1_270	6	566_1	No
M_surface_9_m1_270	9	194_1	No
K_Offshore_surface_mx_270	0	190_1	No
M_surface_9_m1_271	9	571_1	Representative sequence
M_surface_10_m1_271	10	177_1	No
M_surface_6_m1_272	6	498_1	No
M_surface_9_m1_273	9	569_1	No
K_Offshore_surface_m1_273	0	158_1	Representative sequence
M_surface_9_m1_274	9	169_1	No
K_Offshore_surface_m1_274	0	168_1	No
M_surface_9_m1_275	9	445_1	No
M_surface_6_m1_276	6	500_1	No
M_surface_7_m1_276	7	451_1	No
M_surface_9_m1_277	9	591_1	Representative sequence
M_surface_6_m1_278	6	563_1	No
M_surface_10_m1_278	10	210_0	Representative sequence
M_surface_9_m1_279	9	553_1	Representative sequence
M_surface_9_m1_282	9	566_1	Representative sequence
M_surface_7_m1_283	7	571_1	No
M_surface_10_m1_284	10	208_1	No
M_surface_9_m1_285	9	270_1	No
M_surface_10_m1_287	10	569_1	No
M_surface_9_m1_287	9	548_1	No
M_surface_7_m1_288	7	485_1	No
M_surface_9_m1_291	9	468_9	Representative sequence
M_surface_10_m1_294	10	451_1	Representative sequence
M_surface_10_m1_295	10	473_1	No
M_surface_10_m1_296	10	566_1	No
M_surface_9_m1_296	9	564_1	Representative sequence
M_surface_10_m1_298	10	472_1	Representative sequence
M_surface_9_m1_298	9	401_1	No
K_DeepCast_300m_m1_180	300	607_1	No
K_DeepCast_300m_mx_261	300	600_1	No
K_DeepCast_300m_m1_072	300	598_1	No
K_DeepCast_300m_m2_268	300	597_1	No
K_DeepCast_300m_mx_056	300	594_1	No
K_DeepCast_300m_m1_005	300	590_1	No
K_DeepCast_300m_mx_011	300	585_2	No
K_DeepCast_300m_m2_073	300	580_1	No
K_DeepCast_300m_m2_264	300	579_1	No
K_DeepCast_300m_mx_287	300	578_1	No
K_DeepCast_300m_m1_240	300	577_2	No
K_DeepCast_300m_m1_109	300	576_1	No
K_DeepCast_300m_m1_043	300	569_1	No
K_DeepCast_300m_m2_127	300	566_1	No
K_DeepCast_300m_m1_226	300	565_1	No
K_DeepCast_300m_mx_197	300	560_0	No
K_DeepCast_300m_m1_242	300	557_2	No
K_DeepCast_300m_m1_038	300	556_11	No
K_DeepCast_300m_m1_047	300	556_1	No
K_DeepCast_300m_m1_259	300	551_1	No
K_DeepCast_300m_m2_257	300	542_1	No
K_DeepCast_300m_m2_008	300	540_1	No
K_DeepCast_300m_m2_258	300	518_1	No
K_DeepCast_300m_m1_106	300	517_1	No
K_DeepCast_300m_m1_050	300	513_1	No
K_DeepCast_300m_m1_016	300	502_2	No
K_DeepCast_300m_m2_121	300	501_3	No
K_DeepCast_300m_m1_064	300	499_1	No
K_DeepCast_300m_m1_036	300	496_1	No
K_DeepCast_300m_m1_074	300	495_1	No
K_DeepCast_300m_m2_081	300	494_1	No
K_DeepCast_300m_m1_070	300	493_1	No
K_DeepCast_300m_mx_096	300	492_1	No
K_DeepCast_300m_m1_001	300	489_1	No
K_DeepCast_300m_m2_197	300	488_1	No
K_DeepCast_300m_mx_277	300	487_1	No
K_DeepCast_300m_m2_272	300	486_1	No
K_DeepCast_300m_m1_008	300	485_1	No
K_DeepCast_300m_mx_037	300	482_1	No
K_DeepCast_300m_m2_111	300	481_1	No
K_DeepCast_300m_m2_098	300	472_5	No
K_DeepCast_300m_mx_023	300	471_1	No
K_DeepCast_300m_mx_001	300	470_1	No
K_DeepCast_300m_m2_133	300	467_1	No
K_DeepCast_300m_m2_054	300	462_1	No
K_DeepCast_300m_m1_061	300	460_1	No
K_DeepCast_300m_m2_147	300	458_1	No
K_DeepCast_300m_m1_076	300	454_1	No
K_DeepCast_300m_m2_202	300	453_1	No
K_DeepCast_300m_m2_265	300	451_1	No
K_DeepCast_300m_m1_003	300	450_1	No
K_DeepCast_300m_m1_034	300	443_1	No
K_DeepCast_300m_mx_282	300	440_1	No
K_DeepCast_300m_mx_089	300	439_1	No
K_DeepCast_300m_m1_095	300	436_0	No
K_DeepCast_300m_m2_200	300	435_1	No
K_DeepCast_300m_m1_122	300	432_1	No
K_DeepCast_300m_m1_079	300	429_1	No
K_DeepCast_300m_m2_203	300	426_1	No
K_DeepCast_300m_mx_075	300	425_3	No
K_DeepCast_300m_m2_173	300	424_2	No
K_DeepCast_300m_mx_319	300	421_1	No
K_DeepCast_300m_m2_036	300	418_1	No
K_DeepCast_300m_m2_059	300	417_1	No
K_DeepCast_300m_m2_110	300	411_1	No
K_DeepCast_300m_mx_016	300	410_1	No
K_DeepCast_300m_mx_257	300	407_1	No
K_DeepCast_300m_m2_270	300	406_1	No
K_DeepCast_300m_m2_030	300	400_1	No
K_DeepCast_300m_m1_052	300	397_1	No
K_DeepCast_300m_m2_211	300	394_1	Representative sequence
K_DeepCast_300m_mx_297	300	393_1	No
K_DeepCast_300m_m2_003	300	392_1	No
K_DeepCast_300m_m2_156	300	391_1	No
K_DeepCast_300m_m2_247	300	390_1	Representative sequence
K_DeepCast_300m_m2_060	300	378_1	No
K_DeepCast_300m_m2_214	300	376_1	No
K_DeepCast_300m_mx_266	300	373_0	No
K_DeepCast_300m_m1_224	300	370_1	No
K_DeepCast_300m_m2_161	300	364_1	No
K_DeepCast_300m_m2_153	300	355_1	No
K_DeepCast_300m_mx_320	300	330_1	No
K_DeepCast_300m_m2_210	300	329_1	No
K_DeepCast_300m_mx_343	300	327_1	No
K_DeepCast_300m_mx_309	300	325_2	No
K_DeepCast_300m_mx_283	300	322_1	No
K_DeepCast_300m_m1_108	300	321_1	No
K_DeepCast_300m_m2_172	300	320_1	No
K_DeepCast_300m_mx_206	300	319_1	No
K_DeepCast_300m_m2_222	300	318_1	No
K_DeepCast_300m_m2_047	300	312_1	No
K_DeepCast_300m_m1_039	300	311_1	No
K_DeepCast_300m_m2_242	300	309_1	No
K_DeepCast_300m_m2_075	300	308_1	No
K_DeepCast_300m_m2_231	300	305_2	No
K_DeepCast_300m_m2_101	300	303_1	No
K_DeepCast_300m_m2_271	300	302_1	No
K_DeepCast_300m_m2_158	300	297_1	No
K_DeepCast_300m_m1_201	300	296_1	No
K_DeepCast_300m_m2_091	300	294_1	No
K_DeepCast_300m_m1_032	300	293_1	No
K_DeepCast_300m_m2_167	300	292_1	No
K_DeepCast_300m_m2_196	300	290_1	No
K_DeepCast_300m_m1_025	300	286_1	No
K_DeepCast_300m_m2_115	300	285_1	No
K_DeepCast_300m_m2_070	300	284_12	No
K_DeepCast_300m_m2_020	300	276_1	No
K_DeepCast_300m_m2_227	300	269_1	No
K_DeepCast_300m_m2_132	300	267_1	No
K_DeepCast_300m_m1_235	300	260_1	No
K_DeepCast_300m_m2_154	300	243_1	No
K_DeepCast_300m_m2_235	300	240_1	No
K_DeepCast_300m_m2_241	300	239_1	No
K_DeepCast_300m_m2_082	300	238_1	No
K_DeepCast_300m_m2_135	300	237_1	No
K_DeepCast_300m_m2_108	300	231_1	No
K_DeepCast_300m_mx_326	300	228_1	No
K_DeepCast_300m_m1_190	300	227_1	No
K_DeepCast_300m_m1_217	300	219_1	No
K_DeepCast_300m_m2_150	300	208_1	No
K_DeepCast_300m_mx_259	300	206_1	No
K_DeepCast_300m_mx_276	300	202_1	No
K_DeepCast_300m_mx_279	300	201_1	No
K_DeepCast_300m_m2_027	300	199_2	No
K_DeepCast_300m_mx_100	300	198_1	No
K_DeepCast_300m_m2_152	300	196_1	No
K_DeepCast_300m_m2_212	300	195_1	No
K_DeepCast_300m_mx_253	300	194_1	No
K_DeepCast_300m_mx_256	300	193_1	No
K_DeepCast_300m_m1_041	300	187_1	No
K_DeepCast_300m_m1_057	300	183_1	No
K_DeepCast_300m_m2_151	300	182_1	No
K_DeepCast_300m_m2_031	300	180_1	No
K_DeepCast_300m_m2_218	300	176_1	No
K_DeepCast_300m_m1_237	300	175_1	No
K_DeepCast_300m_m2_245	300	174_1	No
K_DeepCast_300m_m2_145	300	173_1	No
K_DeepCast_300m_mx_137	300	172_1	No
K_DeepCast_300m_mx_289	300	171_1	No
K_DeepCast_300m_mx_014	300	170_1	No
K_DeepCast_300m_m1_004	300	169_1	No
K_DeepCast_300m_m1_260	300	166_1	No
K_DeepCast_300m_m2_224	300	164_1	No
K_DeepCast_300m_m2_012	300	163_1	No
K_DeepCast_300m_mx_157	300	161_1	No
K_DeepCast_300m_mx_102	300	155_1	No
K_DeepCast_300m_mx_217	300	124_1	No
K_DeepCast_300m_m2_010	300	113_1	No
K_DeepCast_300m_m2_051	300	112_1	No
K_DeepCast_300m_m1_044	300	111_1	No
K_DeepCast_300m_m2_255	300	107_1	No
K_DeepCast_300m_m2_014	300	104_1	No
K_DeepCast_300m_m2_194	300	103_1	No
K_DeepCast_300m_m2_017	300	102_1	No
K_DeepCast_300m_mx_209	300	92_1	No
K_DeepCast_300m_m1_071	300	89_1	No
K_DeepCast_300m_m2_039	300	88_1	No
K_DeepCast_300m_mx_292	300	86_1	No
K_DeepCast_300m_m1_078	300	85_1	No
K_DeepCast_300m_m2_033	300	84_1	No
K_DeepCast_300m_m2_256	300	82_1	Representative sequence
K_DeepCast_300m_m1_027	300	81_1	No
K_DeepCast_300m_m2_023	300	80_1	No
K_DeepCast_300m_mx_017	300	79_1	No
K_DeepCast_300m_mx_184	300	76_0	No
K_DeepCast_300m_m1_150	300	75_1	No
K_DeepCast_300m_m2_084	300	73_1	No
K_DeepCast_300m_m1_142	300	72_2	No
K_DeepCast_300m_m2_205	300	69_1	No
K_DeepCast_300m_m1_157	300	59_1	No
K_DeepCast_300m_m1_134	300	58_1	No
K_DeepCast_300m_m1_094	300	55_1	No
K_DeepCast_300m_mx_268	300	54_1	No
K_DeepCast_300m_mx_218	300	51_0	Representative sequence
K_DeepCast_300m_m2_057	300	46_1	No
K_DeepCast_300m_m1_220	300	44_1	Representative sequence
K_DeepCast_300m_mx_113	300	45_0	No
K_DeepCast_300m_m2_102	300	43_1	No
K_DeepCast_300m_m1_232	300	42_1	No
K_DeepCast_300m_mx_124	300	41_0	No
K_DeepCast_300m_m1_214	300	39_1	No
K_DeepCast_300m_m2_165	300	38_6	No
K_DeepCast_300m_m2_069	300	37_2	No
K_DeepCast_300m_m2_052	300	36_1	No
K_DeepCast_300m_mx_278	300	35_1	No
K_DeepCast_300m_m2_065	300	34_1	No
K_DeepCast_300m_m2_117	300	33_1	No
K_DeepCast_300m_mx_237	300	32_1	No
K_DeepCast_300m_mx_252	300	31_1	No
K_DeepCast_300m_mx_207	300	28_1	No
K_DeepCast_300m_m2_160	300	24_2	No
K_DeepCast_300m_m2_134	300	24_10	No
K_DeepCast_300m_m1_012	300	21_1	No
K_DeepCast_300m_m2_067	300	19_1	Representative sequence
K_DeepCast_300m_m2_038	300	15_1	No
K_DeepCast_300m_m2_103	300	11_1	No
K_DeepCast_300m_m2_251	300	10_1	No
M_surface_9_m1_301	9	563_1	No
M_surface_7_m1_301	7	86_1	No
M_surface_7_m1_303	7	577_1	No
M_surface_7_m1_304	7	168_1	Representative sequence
M_surface_10_m1_311	10	591_1	No
M_surface_7_m1_313	7	280_1	No
M_surface_10_m1_315	10	179_0	Representative sequence
M_surface_7_m1_319	7	550_2	No
M_surface_7_m1_321	7	457_1	No
M_surface_7_m1_322	7	493_1	No
M_surface_7_m1_323	7	497_1	No
M_DeepCast_400m_m2_285	400	608_1	No
M_DeepCast_400m_m1_262	400	607_1	No
M_DeepCast_400m_m2_282	400	605_1	No
M_DeepCast_400m_m2_127	400	598_1	No
M_DeepCast_400m_m1_150	400	597_1	No
M_DeepCast_400m_m1_167	400	594_1	No
