"Genome1"	"Genome2"	"ANI"	"self"	"group"	"group2"	"versus"	"Manual.Taxonomy"	"Taxonomy..GTDB.tk."
"K_DeepCast_250m_m2_231"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.704979	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Armatimonadetes"	"d__Bacteria;p__Armatimonadota;c__UBA5377;o__;f__;g__;s__"
"K_DeepCast_35m_m1_177"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.967056	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Deltaproteobacteria"	"d__Bacteria;p__Myxococcota;c__UBA4248;o__UBA7976;f__UBA1532;g__;s__"
"K_DeepCast_35m_m2_009"	"GCA_009692555.1_ASM969255v1_genomic.fna"	75.155991	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Deltaproteobacteria"	"d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__"
"K_DeepCast_35m_m2_067"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.985977	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__"
"K_DeepCast_35m_m2_150"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.797577	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Planctomycetes"	"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__;s__"
"K_DeepCast_35m_m2_271"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.85376	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__"
"K_DeepCast_65m_m1_022"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.838013	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Acidobacteria"	"d__Bacteria;p__Acidobacteriota;c__Acidobacteriae;o__Solibacterales;f__Solibacteraceae;g__;s__"
"K_DeepCast_65m_m2_129"	"GCA_009692555.1_ASM969255v1_genomic.fna"	75.034637	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Betaproteobacteria"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__SG8-39;g__;s__"
"K_Offshore_120m_m2_037"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.806854	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Chloroflexi"	"d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2979;f__UBA2979;g__;s__"
"K_Offshore_120m_m2_058"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.677658	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_Offshore_120m_mx_162"	"GCA_009692555.1_ASM969255v1_genomic.fna"	75.103661	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Deltaproteobacteria"	"d__Bacteria;p__Myxococcota;c__UBA9160;o__UBA9160;f__UBA6930;g__;s__"
"K_Offshore_120m_mx_222"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.78701	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Planctomycetes"	"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__;s__"
"K_Offshore_40m_m1_220"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.870682	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_Offshore_40m_m2_012"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.845459	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Actinobacteria"	"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__;f__;g__;s__"
"K_Offshore_80m_m1_178"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.776398	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Betaproteobacteria"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__SG8-41;g__;s__"
"K_Offshore_80m_m1_186"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.903191	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Planctomycetes"	"d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA2386;f__UBA2386;g__;s__"
"K_Offshore_80m_m1_195"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.78289	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Actinobacteria"	"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__;s__"
"K_Offshore_80m_m2_006"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.914658	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Phycisphaerae"	"d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__;s__"
"K_Offshore_80m_m2_053"	"GCA_009692555.1_ASM969255v1_genomic.fna"	75.010254	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__"
"K_Offshore_80m_m2_107"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.909546	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__"
"K_Offshore_80m_m2_115"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.893143	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__;g__;s__"
"K_Offshore_80m_m2_123"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.921822	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__;s__"
"K_Offshore_80m_m2_187"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.759544	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__;g__;s__"
"K_Offshore_80m_m2_228"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.85733	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__;g__;s__"
"K_Offshore_surface_m2_011"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.649963	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Cyanobacteria"	"d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__Synechococcales_A;f__Cyanobiaceae;g__Cyanobium;s__"
"K_Offshore_surface_m2_014"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.819473	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Actinobacteria"	"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__;f__;g__;s__"
"K_Offshore_surface_mx_256"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.793701	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Planctomycetes"	"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__;s__"
"M_DeepCast_100m_m1_014"	"GCA_009692555.1_ASM969255v1_genomic.fna"	75.207115	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Gammaproteobacteria"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__"
"M_DeepCast_100m_m1_317"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.753891	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V4"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Opitutus;s__"
"M_DeepCast_100m_m1_323"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.892311	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V4"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__;s__"
"M_DeepCast_100m_m1_373"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.939751	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Betaproteobacteria"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Rhodocyclaceae;g__UTPRO2;s__"
"M_DeepCast_200m_m1_298"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.551666	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Euryarchaeota"	"d__Archaea;p__Thermoplasmatota;c__;o__;f__;g__;s__"
"M_DeepCast_200m_m2_025"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.691093	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Planctomycetes"	"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__;s__"
"M_DeepCast_400m_m1_028"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.989334	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"CP Eisenbacteria"	"d__Bacteria;;c__;o__;f__;g__;s__"
"M_DeepCast_400m_m2_048"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.718521	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Planctomycetes"	"d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__"
"M_DeepCast_400m_m2_100"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.945374	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"CP Eisenbacteria"	"d__Bacteria;;c__;o__;f__;g__;s__"
"M_DeepCast_400m_m2_130"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.712662	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Actinobacteria"	"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__UBA5794;f__UBA11373;g__;s__"
"M_DeepCast_400m_m2_230"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.664352	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Lentisphaerae"	"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__UBA8416;f__;g__;s__"
"M_DeepCast_50m_m1_133"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.862488	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"CP Rokubacteria"	"d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__GWA2-73-35;g__;s__"
"M_DeepCast_50m_m1_244"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.885719	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"CP Rokubacteria"	"d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__GWA2-73-35;g__;s__"
"M_DeepCast_50m_m2_111"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.812546	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__"
"M_DeepCast_50m_m2_189"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.946785	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Actinobacteria"	"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__;f__;g__;s__"
"M_DeepCast_50m_m2_218"	"GCA_009692555.1_ASM969255v1_genomic.fna"	75.01857	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Gemmatimonadetes"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__;s__"
"M_DeepCast_50m_m2_221"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.8908	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__;g__;s__"
"M_DeepCast_65m_m2_224"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.897247	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Acidobacteria"	"d__Bacteria;p__Acidobacteriota;c__Luteitaleia;o__Luteitaleales;f__UBA2999;g__12-FULL-67-14b;s__"
"M_surface_10_m1_251"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.977104	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Acidobacteria"	"d__Bacteria;p__Acidobacteriota;c__Luteitaleia;o__Luteitaleales;f__UBA2999;g__;s__"
"M_surface_9_m2_109"	"GCA_009692555.1_ASM969255v1_genomic.fna"	75.034538	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__"
"M_surface_9_m2_112"	"GCA_009692555.1_ASM969255v1_genomic.fna"	74.717361	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V4"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__UBA953;g__;s__"
"K_DeepCast_100m_m2_028"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.721466	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Lentisphaerae"	"d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__;f__;g__;s__"
"K_DeepCast_1200m_m2_272"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.638298	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Actinobacteria"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__"
"K_DeepCast_150m_m2_164"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.524521	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__;g__;s__"
"K_DeepCast_250m_m2_231"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.598907	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Armatimonadetes"	"d__Bacteria;p__Armatimonadota;c__UBA5377;o__;f__;g__;s__"
"K_DeepCast_35m_m1_177"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.856651	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Deltaproteobacteria"	"d__Bacteria;p__Myxococcota;c__UBA4248;o__UBA7976;f__UBA1532;g__;s__"
"K_DeepCast_35m_m2_009"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.755692	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Deltaproteobacteria"	"d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__"
"K_DeepCast_35m_m2_067"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.785614	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__"
"K_DeepCast_35m_m2_150"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.8853	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Planctomycetes"	"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__;s__"
"K_DeepCast_35m_m2_271"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.663399	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__"
"K_Offshore_120m_m2_037"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.89357	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Chloroflexi"	"d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__UBA2979;f__UBA2979;g__;s__"
"K_Offshore_120m_mx_162"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.824417	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Deltaproteobacteria"	"d__Bacteria;p__Myxococcota;c__UBA9160;o__UBA9160;f__UBA6930;g__;s__"
"K_Offshore_120m_mx_222"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.713562	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Planctomycetes"	"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Gemmatales;f__Gemmataceae;g__;s__"
"K_Offshore_40m_m1_220"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.77066	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V3"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA9464;g__;s__"
"K_Offshore_40m_m2_012"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.786758	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Actinobacteria"	"d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__;f__;g__;s__"
"K_Offshore_80m_m1_186"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.812645	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Planctomycetes"	"d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA2386;f__UBA2386;g__;s__"
"K_Offshore_80m_m2_006"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.797989	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Phycisphaerae"	"d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__;s__"
"K_Offshore_80m_m2_107"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.749939	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__"
"K_Offshore_80m_m2_115"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.905945	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__;g__;s__"
"K_Offshore_80m_m2_123"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.710091	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__;s__"
"K_Offshore_80m_m2_228"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.626106	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sneathiellales;f__;g__;s__"
"K_Offshore_surface_mx_256"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.761566	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Planctomycetes"	"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__;s__"
"M_DeepCast_100m_m1_014"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.776863	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Gammaproteobacteria"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__"
"M_DeepCast_100m_m1_323"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.583977	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Verrucomicrobia V4"	"d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__;s__"
"M_DeepCast_100m_m1_373"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.978409	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Betaproteobacteria"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Rhodocyclaceae;g__UTPRO2;s__"
"M_DeepCast_400m_m2_048"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.607178	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Planctomycetes"	"d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__"
"M_DeepCast_400m_m2_100"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.580566	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"CP Eisenbacteria"	"d__Bacteria;;c__;o__;f__;g__;s__"
"M_DeepCast_400m_m2_130"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.67067	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Actinobacteria"	"d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__UBA5794;f__UBA11373;g__;s__"
"M_DeepCast_50m_m1_133"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.609589	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"CP Rokubacteria"	"d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__GWA2-73-35;g__;s__"
"M_DeepCast_50m_m1_244"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.784012	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"CP Rokubacteria"	"d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__GWA2-73-35;g__;s__"
"M_DeepCast_50m_m2_111"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.683014	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__"
"M_DeepCast_50m_m2_221"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.808891	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__UBA828;f__;g__;s__"
"M_DeepCast_65m_m2_224"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.613647	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Acidobacteria"	"d__Bacteria;p__Acidobacteriota;c__Luteitaleia;o__Luteitaleales;f__UBA2999;g__12-FULL-67-14b;s__"
"M_surface_9_m2_109"	"GCA_009692585.1_ASM969258v1_genomic.fna"	74.797272	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__"
"K_DeepCast_35m_m1_177"	"GCA_009692605.1_ASM969260v1_genomic.fna"	75.008209	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Deltaproteobacteria"	"d__Bacteria;p__Myxococcota;c__UBA4248;o__UBA7976;f__UBA1532;g__;s__"
"K_DeepCast_35m_m2_009"	"GCA_009692605.1_ASM969260v1_genomic.fna"	74.888504	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Deltaproteobacteria"	"d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__Polyangiaceae;g__;s__"
"K_DeepCast_35m_m2_067"	"GCA_009692605.1_ASM969260v1_genomic.fna"	75.002663	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__"
"K_DeepCast_35m_m2_271"	"GCA_009692605.1_ASM969260v1_genomic.fna"	74.821342	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__;s__"
"K_Offshore_120m_mx_162"	"GCA_009692605.1_ASM969260v1_genomic.fna"	74.808823	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Deltaproteobacteria"	"d__Bacteria;p__Myxococcota;c__UBA9160;o__UBA9160;f__UBA6930;g__;s__"
"K_Offshore_80m_m1_186"	"GCA_009692605.1_ASM969260v1_genomic.fna"	74.900223	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Planctomycetes"	"d__Bacteria;p__Planctomycetota;c__UBA1135;o__UBA2386;f__UBA2386;g__;s__"
"K_Offshore_80m_m2_123"	"GCA_009692605.1_ASM969260v1_genomic.fna"	75.099854	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Alphaproteobacteria non LD12"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__;s__"
"K_Offshore_surface_mx_256"	"GCA_009692605.1_ASM969260v1_genomic.fna"	74.868561	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"Planctomycetes"	"d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA1268;g__;s__"
"M_DeepCast_50m_m1_133"	"GCA_009692605.1_ASM969260v1_genomic.fna"	74.719475	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"CP Rokubacteria"	"d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__GWA2-73-35;g__;s__"
"M_DeepCast_50m_m1_244"	"GCA_009692605.1_ASM969260v1_genomic.fna"	74.832062	FALSE	"Tanganyika"	"Baikal"	"Tanganyika_vs_Baikal"	"CP Rokubacteria"	"d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__GWA2-73-35;g__;s__"
